PatientID,cnn_emb_0,cnn_emb_1,cnn_emb_2,cnn_emb_3,cnn_emb_4,cnn_emb_5,cnn_emb_6,cnn_emb_7,cnn_emb_8,cnn_emb_9,cnn_emb_10,cnn_emb_11,cnn_emb_12,cnn_emb_13,cnn_emb_14,cnn_emb_15,cnn_emb_16,cnn_emb_17,cnn_emb_18,cnn_emb_19,cnn_emb_20,cnn_emb_21,cnn_emb_22,cnn_emb_23,cnn_emb_24,cnn_emb_25,cnn_emb_26,cnn_emb_27,cnn_emb_28,cnn_emb_29,cnn_emb_30,cnn_emb_31,cnn_emb_32,cnn_emb_33,cnn_emb_34,cnn_emb_35,cnn_emb_36,cnn_emb_37,cnn_emb_38,cnn_emb_39,cnn_emb_40,cnn_emb_41,cnn_emb_42,cnn_emb_43,cnn_emb_44,cnn_emb_45,cnn_emb_46,cnn_emb_47,cnn_emb_48,cnn_emb_49,cnn_emb_50,cnn_emb_51,cnn_emb_52,cnn_emb_53,cnn_emb_54,cnn_emb_55,cnn_emb_56,cnn_emb_57,cnn_emb_58,cnn_emb_59,cnn_emb_60,cnn_emb_61,cnn_emb_62,cnn_emb_63,cnn_emb_64,cnn_emb_65,cnn_emb_66,cnn_emb_67,cnn_emb_68,cnn_emb_69,cnn_emb_70,cnn_emb_71,cnn_emb_72,cnn_emb_73,cnn_emb_74,cnn_emb_75,cnn_emb_76,cnn_emb_77,cnn_emb_78,cnn_emb_79,cnn_emb_80,cnn_emb_81,cnn_emb_82,cnn_emb_83,cnn_emb_84,cnn_emb_85,cnn_emb_86,cnn_emb_87,cnn_emb_88,cnn_emb_89,cnn_emb_90,cnn_emb_91,cnn_emb_92,cnn_emb_93,cnn_emb_94,cnn_emb_95,cnn_emb_96,cnn_emb_97,cnn_emb_98,cnn_emb_99,cnn_emb_100,cnn_emb_101,cnn_emb_102,cnn_emb_103,cnn_emb_104,cnn_emb_105,cnn_emb_106,cnn_emb_107,cnn_emb_108,cnn_emb_109,cnn_emb_110,cnn_emb_111,cnn_emb_112,cnn_emb_113,cnn_emb_114,cnn_emb_115,cnn_emb_116,cnn_emb_117,cnn_emb_118,cnn_emb_119,cnn_emb_120,cnn_emb_121,cnn_emb_122,cnn_emb_123,cnn_emb_124,cnn_emb_125,cnn_emb_126,cnn_emb_127
005,0.013859148137271404,0.0,0.211567685008049,0.0,0.07488463819026947,0.010644754394888878,0.20119118690490723,0.0,0.03004385717213154,0.05516326054930687,0.0,0.2712285816669464,0.03507675975561142,0.06591411679983139,0.002190432045608759,0.05713002011179924,0.10195089876651764,0.11914932727813721,0.2693246006965637,0.0,0.25193873047828674,0.0,0.7211934328079224,0.09878500550985336,0.11464186012744904,0.0,0.2604439854621887,0.1110629290342331,0.23476390540599823,0.004992171190679073,0.0,0.327850878238678,0.40352413058280945,0.14326126873493195,0.0,0.0,1.6150039434432983,0.2946137487888336,0.12976253032684326,0.0872541144490242,1.903483510017395,0.0,0.18530616164207458,0.0,0.0,0.035319168120622635,0.0,0.0,0.40649789571762085,0.10203004628419876,0.0,0.008151543326675892,0.4154697060585022,0.014588302001357079,0.02827700786292553,5.615048848994775e-06,0.10530336201190948,0.0032967193983495235,0.0,0.038726694881916046,0.0,0.0,0.15674979984760284,0.0,0.0,0.0,0.19023533165454865,0.05835234373807907,0.09030453860759735,0.0,0.0,0.022937893867492676,0.0,0.0,0.0,0.0,0.02952064760029316,3.3093185720645124e-06,1.0706024169921875,0.051850054413080215,0.12953224778175354,0.0,0.0,0.02940419130027294,0.08774466812610626,0.09751618653535843,0.22411809861660004,0.04505140706896782,0.16849076747894287,0.00028786371694877744,0.00416073203086853,0.12798714637756348,0.0,0.0627761036157608,0.3172357976436615,0.1584988683462143,0.07964511960744858,0.3435605466365814,0.059969712048769,0.08977638185024261,0.215484619140625,0.0,0.09224967658519745,0.22236232459545135,0.029616957530379295,0.0,0.0,0.0,0.0,0.008597485721111298,0.0,0.018034016713500023,0.08067422360181808,0.037987079471349716,0.0,0.5194557905197144,0.0,0.017881307750940323,0.20368753373622894,0.00010987883433699608,0.0,0.1098276749253273,0.12277567386627197,4.0233495383290574e-05,0.20265640318393707,0.0,0.0,0.002923997351899743
007,0.015393435955047607,0.0,0.17827686667442322,0.0,0.0937570333480835,0.018700193613767624,0.13464714586734772,0.0,0.009042270481586456,0.07571304589509964,0.0,0.22303113341331482,0.04075884819030762,0.04709747061133385,0.004751159343868494,0.10031581670045853,0.06731555610895157,0.13047735393047333,0.29200467467308044,0.0,0.13779650628566742,0.0,0.6712166666984558,0.10019729286432266,0.1249411329627037,0.0,0.2767428755760193,0.12475554645061493,0.27221816778182983,0.006591326557099819,0.0,0.31182166934013367,0.2762891948223114,0.10818541795015335,0.0,0.0,1.4795410633087158,0.1860363781452179,0.10687058418989182,0.07295583933591843,1.6075170040130615,0.0,0.15321049094200134,0.0,0.0,0.04979848489165306,0.0,0.0,0.3208511769771576,0.09268053621053696,0.0,0.00620190380141139,0.3583875298500061,0.015276308171451092,0.03916424512863159,0.0,0.10825769603252411,0.007248969282954931,0.0,0.04427836090326309,0.0,0.0,0.16639257967472076,0.0,0.0,0.0,0.12318509072065353,0.06653278321027756,0.09971578419208527,0.0,0.0,0.02403373457491398,0.0,0.0,0.0,0.0,0.028807101771235466,0.0,0.9314985871315002,0.07776069641113281,0.12384720891714096,0.0,0.0,0.03290481120347977,0.0647883340716362,0.07354187220335007,0.21727421879768372,0.034945666790008545,0.14395077526569366,0.00035730842500925064,0.0066503724083304405,0.16484393179416656,0.0,0.05786525085568428,0.2955903708934784,0.11694155633449554,0.049033574759960175,0.3219897449016571,0.04716065526008606,0.05440253019332886,0.18951204419136047,0.0,0.06015774607658386,0.22555316984653473,0.03881670907139778,0.0,0.0,0.0,0.0,0.009301222860813141,0.0,0.01876898482441902,0.07111198455095291,0.030952883884310722,0.0,0.4678727090358734,0.0,0.006490796804428101,0.181730717420578,7.00447490089573e-05,0.0,0.07783984392881393,0.07740665972232819,0.0,0.16489318013191223,0.0,0.0,0.004998120479285717
008,0.009752565063536167,0.0,0.2504589855670929,0.0,0.07611428946256638,0.007446829229593277,0.22014766931533813,0.0,0.02863232046365738,0.06008463352918625,0.0,0.32672828435897827,0.028822816908359528,0.08201700448989868,0.0030702012591063976,0.07581555843353271,0.12721315026283264,0.13901779055595398,0.2497435212135315,0.0,0.2951693534851074,0.0,0.7792725563049316,0.14194653928279877,0.1350874900817871,0.0,0.3091104030609131,0.11753281950950623,0.23967546224594116,0.004115691874176264,0.0,0.38868430256843567,0.48798099160194397,0.17088814079761505,0.0,0.0,1.8735440969467163,0.35976076126098633,0.12221026420593262,0.08840741217136383,2.302150249481201,0.0,0.2142244130373001,0.0,0.0,0.04340125247836113,0.0,0.0,0.47844064235687256,0.101502425968647,0.0,0.005211271811276674,0.4722651243209839,0.011708025820553303,0.04174594208598137,0.0,0.11750148981809616,0.000596667465288192,0.0,0.03795010223984718,0.0,0.0,0.1629064828157425,0.0,0.0,0.0,0.21229881048202515,0.09624119102954865,0.12539222836494446,0.0,0.0,0.0200820155441761,0.0,0.0,0.0,0.0,0.022209178656339645,0.0,1.3091883659362793,0.06280016899108887,0.1870560199022293,0.0,0.0,0.06181594356894493,0.09875570237636566,0.10763595998287201,0.2741561532020569,0.07320988178253174,0.17647427320480347,0.0002152873348677531,0.002757563255727291,0.14120697975158691,0.0,0.062166377902030945,0.34956005215644836,0.1895870417356491,0.11734950542449951,0.3916407823562622,0.07040952146053314,0.09804894030094147,0.24350324273109436,0.0,0.10220523178577423,0.2531449496746063,0.028589259833097458,0.0,0.0,0.0,0.0,0.008334421552717686,0.0,0.02052735723555088,0.09402472525835037,0.047119371592998505,0.0,0.6069396138191223,0.0,0.03928155452013016,0.28020769357681274,0.00010609475430101156,0.0,0.10948143899440765,0.169141948223114,0.0003130089316982776,0.2305794358253479,0.0,0.0,0.0015759490197524428
009,0.010165662504732609,0.0,0.18310600519180298,0.0,0.08343055844306946,0.013338450342416763,0.12707552313804626,0.0,0.007701991591602564,0.06967029720544815,0.0,0.22812995314598083,0.034730516374111176,0.03846929594874382,0.005647348240017891,0.09526272118091583,0.0677604004740715,0.12995626032352448,0.25972720980644226,0.0,0.16231769323349,0.0,0.6175664663314819,0.09681366384029388,0.11577723920345306,0.0,0.282408744096756,0.1106221005320549,0.246315598487854,0.004588454496115446,0.0,0.28446298837661743,0.265950471162796,0.10714419931173325,0.0,0.0,1.3809199333190918,0.19312310218811035,0.10543979704380035,0.0699274092912674,1.5337470769882202,0.0,0.14402388036251068,0.0,0.0,0.04352886974811554,0.0,0.0,0.3156818449497223,0.09370630234479904,0.0,0.0021573074627667665,0.337218314409256,0.012859130278229713,0.030228404328227043,0.0,0.10219831764698029,0.0011703292839229107,0.0,0.038225069642066956,0.0,0.0,0.16173917055130005,0.0,0.0,0.0,0.11848437786102295,0.07191747426986694,0.10618727654218674,0.0,0.0,0.021063929423689842,0.0,0.0,0.0,0.0,0.029529480263590813,0.0,0.8808606266975403,0.07367159426212311,0.14498348534107208,0.0,0.0,0.03942329064011574,0.05814181640744209,0.0798555538058281,0.19703921675682068,0.032196179032325745,0.17196287214756012,0.00030596679425798357,0.005396388471126556,0.15197117626667023,0.0,0.05541998893022537,0.2661738395690918,0.12642662227153778,0.07078412920236588,0.31482407450675964,0.053968679159879684,0.04756386950612068,0.17955629527568817,0.0,0.0662510097026825,0.21063560247421265,0.03745425492525101,0.0,0.0,0.0,0.0,0.009334861300885677,0.0,0.010515955276787281,0.0732782781124115,0.02752239815890789,0.0,0.47964712977409363,0.0,0.01293167844414711,0.2159707099199295,0.00016049078840296715,0.0,0.07828165590763092,0.10711882263422012,0.0,0.15909691154956818,0.0,0.0,0.0019384927581995726
010,0.014599530026316643,0.0,0.29469186067581177,0.0,0.0925833061337471,0.012251163832843304,0.20755422115325928,0.0,0.013272355310618877,0.07421378046274185,0.0,0.31957170367240906,0.035409849137067795,0.07044779509305954,0.0018482804298400879,0.1302940994501114,0.11734338849782944,0.13926419615745544,0.2932894825935364,0.0,0.24887441098690033,0.0,0.854834258556366,0.15800681710243225,0.14463432133197784,0.0,0.3406491279602051,0.13341738283634186,0.2817983329296112,0.005066925194114447,0.0,0.4450702369213104,0.4159526526927948,0.12920695543289185,0.0,0.0,2.09108567237854,0.3099338710308075,0.1322229951620102,0.07610917091369629,2.432746171951294,0.0,0.21643349528312683,0.0,0.0,0.06398247182369232,0.0,0.0,0.4293413758277893,0.0944475457072258,0.0,0.004994397517293692,0.5558858513832092,0.017130497843027115,0.07714218646287918,0.0,0.13391618430614471,0.0048365346156060696,0.0,0.04767600819468498,0.0,0.0,0.19698679447174072,0.0,0.0,0.0,0.1636989861726761,0.11938721686601639,0.1336461305618286,0.0,0.0,0.027323098853230476,0.0,0.0,0.0,0.0,0.036739934235811234,0.0,1.4332540035247803,0.07757451385259628,0.23342394828796387,0.0,0.0,0.0698385015130043,0.0937080830335617,0.09693442285060883,0.2873339354991913,0.07135922461748123,0.23157016932964325,9.86154827842256e-06,0.003967097029089928,0.1758665293455124,0.0,0.08974669128656387,0.3905749022960663,0.1845671683549881,0.1097494438290596,0.46097663044929504,0.055091314017772675,0.07047747075557709,0.24768725037574768,0.0,0.12264794111251831,0.28162017464637756,0.02696048840880394,0.0,0.0,0.0,0.0,0.013563865795731544,0.0,0.024384260177612305,0.1337512731552124,0.035282280296087265,0.0,0.6906924843788147,0.0,0.05008741840720177,0.2931499779224396,3.5166765428584768e-06,0.0,0.0816565677523613,0.17357908189296722,2.181165882575442e-06,0.20224571228027344,0.0,0.0,0.004869014956057072
011,0.01384182833135128,0.0,0.22300995886325836,0.0,0.08722489327192307,0.013999789021909237,0.13472241163253784,0.0,0.0056433528661727905,0.062494080513715744,0.0,0.23697908222675323,0.03206302970647812,0.035636577755212784,0.007168044336140156,0.19152948260307312,0.09635938704013824,0.10205882787704468,0.33551889657974243,0.0,0.20845116674900055,0.0,0.7277436256408691,0.09393080323934555,0.13676902651786804,0.0,0.2501375079154968,0.12272000312805176,0.2331857979297638,0.002478291979059577,0.0,0.309680312871933,0.3498029410839081,0.10293436795473099,0.0,0.0,1.7021080255508423,0.24697451293468475,0.11086760461330414,0.0811004713177681,1.9148187637329102,0.0,0.10690262168645859,0.0,0.0,0.060588859021663666,0.0,0.0,0.3519513010978699,0.07891515642404556,0.0,0.0013564251130446792,0.4903685450553894,0.013114751316606998,0.023146942257881165,0.0,0.13922841846942902,0.0005859903758391738,0.0,0.03820361569523811,0.0,0.0,0.220296248793602,0.0,0.0,0.0,0.14083606004714966,0.06769825518131256,0.0872797816991806,0.0,0.0,0.025767246261239052,0.0,0.0,0.0,0.0,0.026906082406640053,0.0,1.1421197652816772,0.06881419569253922,0.19909845292568207,0.0,0.0,0.03556888923048973,0.08553706109523773,0.06055107340216637,0.3216385841369629,0.032969050109386444,0.2164459526538849,0.000435692782048136,0.002103771548718214,0.26350709795951843,0.0,0.06896237283945084,0.30769872665405273,0.12181894481182098,0.08025138080120087,0.3637135326862335,0.09145183116197586,0.04468871280550957,0.206709623336792,0.0,0.08706208318471909,0.18827089667320251,0.020581115037202835,0.0,0.0,0.0,0.0,0.00985824503004551,0.0,0.013940108008682728,0.08921150118112564,0.04708957299590111,0.0,0.6062795519828796,0.0,0.030648091807961464,0.2597983181476593,0.0,0.0,0.0790855810046196,0.1657276153564453,4.834107130591292e-06,0.18998552858829498,0.0,0.0,0.0009628835250623524
015,0.006799993570894003,0.0,0.2918817698955536,0.0,0.09565329551696777,0.01273708138614893,0.15467238426208496,0.0,0.004625904839485884,0.06990610063076019,0.0,0.3296974003314972,0.03780816122889519,0.04618055373430252,0.004384992644190788,0.11258558183908463,0.10546378046274185,0.16731303930282593,0.2659339904785156,0.0,0.28693336248397827,0.0,0.7339416742324829,0.15288633108139038,0.14208197593688965,0.0,0.33122456073760986,0.10963236540555954,0.2658904790878296,0.00682312436401844,0.0,0.3567706346511841,0.3982612192630768,0.13573971390724182,0.0,0.0,1.8623852729797363,0.32326841354370117,0.13121506571769714,0.06608974933624268,2.2277212142944336,0.0,0.20008747279644012,0.0,0.0,0.05558203160762787,0.0,0.0,0.4443018436431885,0.12206026166677475,0.0,0.001659882953390479,0.44590485095977783,0.01609581708908081,0.04017237573862076,0.0,0.12233223021030426,0.0024662823416292667,0.0,0.04053741693496704,0.0,0.0,0.16239279508590698,0.0,0.0,0.0,0.15286600589752197,0.1248905286192894,0.14482298493385315,0.0,0.0,0.021374277770519257,0.0,0.0,0.0,0.0,0.018904665485024452,0.0,1.310547947883606,0.0689537301659584,0.25688183307647705,0.0,0.0,0.06426628679037094,0.09017613530158997,0.10507389903068542,0.26887261867523193,0.05327468365430832,0.2245941162109375,0.0,0.0042424071580171585,0.1537967324256897,0.0,0.06275084614753723,0.3006477653980255,0.17596033215522766,0.13119938969612122,0.4196462333202362,0.05785016342997551,0.0494023934006691,0.24777629971504211,0.0,0.08613303303718567,0.26252481341362,0.03875197470188141,0.0,0.0,0.0,0.0,0.013465489260852337,0.0,0.013314946554601192,0.12078298628330231,0.018476134166121483,0.0,0.6753765940666199,0.0,0.051608480513095856,0.3523820638656616,0.00029404510860331357,0.0,0.09879966080188751,0.2099509984254837,7.714962703175843e-05,0.19860248267650604,0.0,0.0,0.0034941397607326508
017,0.009855787269771099,0.0,0.2793632447719574,0.0,0.08663713186979294,0.016340598464012146,0.20001865923404694,0.0,0.00867385696619749,0.06525492668151855,0.0,0.3292791545391083,0.03604325279593468,0.07136238366365433,0.0034601762890815735,0.10541139543056488,0.1153186485171318,0.16131742298603058,0.27244099974632263,0.0,0.27655667066574097,0.0,0.7966998815536499,0.17289583384990692,0.13322685658931732,0.0,0.3340921998023987,0.12906339764595032,0.28889816999435425,0.005229347385466099,0.0,0.41207465529441833,0.4048408567905426,0.14016428589820862,0.0,0.0,1.9356385469436646,0.3021683990955353,0.13837333023548126,0.08007776737213135,2.313318967819214,0.0,0.19901633262634277,0.0,0.0,0.056105125695466995,0.0,0.0,0.43217310309410095,0.11145152151584625,0.0,0.002392102498561144,0.48526644706726074,0.013546098954975605,0.04974128678441048,0.0,0.1331735998392105,0.003677353262901306,0.0,0.043047014623880386,0.0,0.0,0.18077389895915985,0.0,0.0,0.0,0.1804865598678589,0.1173623576760292,0.14257879555225372,0.0,0.0,0.03055834397673607,0.0,0.0,0.0,0.0,0.028163308277726173,0.0,1.3484030961990356,0.06295604258775711,0.23384101688861847,0.0,0.0,0.06792580336332321,0.0829295739531517,0.10181500017642975,0.2646222710609436,0.08553827553987503,0.22543832659721375,0.0,0.002724895952269435,0.1690671592950821,0.0,0.08049701154232025,0.3626670241355896,0.18401260673999786,0.13422006368637085,0.4484100937843323,0.06571166962385178,0.06575457751750946,0.2444765567779541,0.0,0.12947043776512146,0.28317710757255554,0.03277882561087608,0.0,0.0,0.0,0.0,0.014815847389400005,0.0,0.016736265271902084,0.1232038214802742,0.03210870921611786,0.0,0.6760076284408569,0.0,0.048050981014966965,0.3307420611381531,0.00026607158361002803,0.0,0.0993199273943901,0.19250215590000153,9.023161692311987e-05,0.21165160834789276,0.0,0.0,0.0042687370441854
019,0.013424698263406754,0.0,0.15117590129375458,0.0,0.06513711810112,0.016309356316924095,0.13516980409622192,0.0,0.012129281647503376,0.04671325907111168,0.0,0.1885862499475479,0.029333412647247314,0.041780952364206314,0.004681514576077461,0.05439140647649765,0.06565053015947342,0.10417073965072632,0.19937245547771454,0.0,0.15433664619922638,0.0,0.5167439579963684,0.08236958831548691,0.08422468602657318,0.0,0.21909040212631226,0.1067570373415947,0.19172054529190063,0.006672588177025318,0.0,0.22696757316589355,0.2327004224061966,0.09022039920091629,0.0,0.0,1.110133171081543,0.1656295359134674,0.09692409634590149,0.0663076862692833,1.2629318237304688,0.0,0.13314133882522583,0.0,0.0,0.029785189777612686,0.0,0.0,0.2719327211380005,0.09625734388828278,0.0,0.004030369687825441,0.28384995460510254,0.01220889762043953,0.021047191694378853,0.0,0.08788590133190155,0.002867478644475341,0.0,0.028663434088230133,0.0,0.0,0.12977638840675354,0.0,0.0,0.0,0.1261463761329651,0.05503067746758461,0.08217477053403854,0.0,0.0,0.017542917281389236,0.0,0.0,0.0,0.0,0.027848796918988228,3.341562842251733e-05,0.7009192705154419,0.04752148687839508,0.10873504728078842,0.0,0.0,0.027080168947577477,0.06404832750558853,0.08380576968193054,0.14980864524841309,0.023900451138615608,0.15417912602424622,0.0004234494408592582,0.004876317456364632,0.11339353024959564,0.0,0.04637094959616661,0.21000419557094574,0.11641895771026611,0.06301028281450272,0.2735990881919861,0.04588375985622406,0.05699332430958748,0.15664254128932953,0.0,0.070668525993824,0.17883719503879547,0.028545426204800606,0.0,0.0,0.0,0.0,0.008805825375020504,0.0,0.012875303626060486,0.05970064178109169,0.021337904036045074,0.0,0.41226089000701904,0.0,0.009965051896870136,0.16809284687042236,0.00011096841626567766,0.0,0.08416982740163803,0.08715202659368515,3.314614559712936e-06,0.13977554440498352,0.0,0.0,0.0020347123499959707
021,0.0074061015620827675,0.0,0.2562504708766937,0.0,0.09052836894989014,0.0072396001778542995,0.2262479066848755,0.0,0.002531025093048811,0.06670834124088287,0.0,0.3230893909931183,0.03511128947138786,0.08607695251703262,0.003404089715331793,0.09362620115280151,0.1351584643125534,0.14607444405555725,0.26880449056625366,0.0,0.26307615637779236,0.0,0.7580401301383972,0.1358465701341629,0.14084438979625702,0.0,0.3416614830493927,0.13431647419929504,0.24056382477283478,0.004026404116302729,0.0,0.3876248300075531,0.48915034532546997,0.1733551174402237,0.0,0.0,1.8654152154922485,0.3531464636325836,0.1165667399764061,0.09850034862756729,2.2937674522399902,0.0,0.20012839138507843,0.0,0.0,0.05092623829841614,0.0,0.0,0.48372727632522583,0.07749445736408234,0.0,0.0017579117557033896,0.5004252791404724,0.011467067524790764,0.044649358838796616,0.0,0.13302195072174072,0.00195639138109982,0.0,0.043968088924884796,0.0,0.0,0.18043997883796692,0.0,0.0,0.0,0.20136389136314392,0.09826473146677017,0.1272130012512207,0.0,0.0,0.021735887974500656,0.0,0.0,0.0,0.0,0.02311505563557148,0.0,1.2884620428085327,0.07878073304891586,0.1971874237060547,0.0,0.0,0.05983224883675575,0.0829627737402916,0.0995713323354721,0.3165449798107147,0.0729885920882225,0.18980105221271515,0.00030531964148394763,0.004914000164717436,0.15868575870990753,0.0,0.0672440305352211,0.35117074847221375,0.18894337117671967,0.11224818974733353,0.4089907109737396,0.06956425309181213,0.11002973467111588,0.24452845752239227,0.0,0.1028904840350151,0.2713382840156555,0.03735635429620743,0.0,0.0,0.0,0.0,0.009503827430307865,0.0,0.033976804465055466,0.10706473886966705,0.06483627110719681,0.0,0.6343911290168762,0.0,0.04263757914304733,0.2763449549674988,0.000291468168143183,0.0,0.10081301629543304,0.16667082905769348,0.0003213902818970382,0.23340535163879395,0.0,0.0,0.00198138365522027
022,0.010741961188614368,0.0,0.1554684340953827,0.0,0.07044943422079086,0.01950894482433796,0.1333695948123932,0.0,0.010880822315812111,0.04783821851015091,0.0,0.20925258100032806,0.03420450910925865,0.04502791911363602,0.004423527512699366,0.06618180125951767,0.06272223591804504,0.11364294588565826,0.23275069892406464,0.0,0.16279351711273193,0.0,0.5829664468765259,0.08434724807739258,0.09464707225561142,0.0,0.2362479716539383,0.10767988860607147,0.21694372594356537,0.0053453268483281136,0.0,0.2545505166053772,0.25052163004875183,0.10881733149290085,0.0,0.0,1.26259446144104,0.17854511737823486,0.09714879095554352,0.06497259438037872,1.41112220287323,0.0,0.1340504139661789,0.0,0.0,0.03494260832667351,0.0,0.0,0.2960248589515686,0.1009221225976944,0.0,0.004407557193189859,0.32054823637008667,0.015089338645339012,0.02430340088903904,0.0,0.09519348293542862,0.002939383266493678,0.0,0.03384168818593025,0.0,0.0,0.13816019892692566,0.0,0.0,0.0,0.1331716924905777,0.06062288209795952,0.08570713549852371,0.0,0.0,0.023381786420941353,0.0,0.0,0.0,0.0,0.0341922864317894,0.0,0.7908467650413513,0.0511958934366703,0.11668013781309128,0.0,0.0,0.026670144870877266,0.056823935359716415,0.07623343914747238,0.1644841879606247,0.02696326933801174,0.16013602912425995,0.0002863844274543226,0.005477278959006071,0.12535114586353302,0.0,0.04973514750599861,0.24297155439853668,0.11722762882709503,0.05960419028997421,0.3044509291648865,0.04984119161963463,0.054746635258197784,0.16331826150417328,0.0,0.06933720409870148,0.19445596635341644,0.032079171389341354,0.0,0.0,0.0,0.0,0.008777488954365253,0.0,0.011632757261395454,0.0657256469130516,0.020737385377287865,0.0,0.44819992780685425,0.0,0.010874469764530659,0.1817108392715454,7.172326149884611e-05,0.0,0.08170587569475174,0.09077131003141403,0.0,0.15297915041446686,0.0,0.0,0.003015046939253807
026,0.016119223088026047,0.0,0.2919594645500183,0.0,0.07962725311517715,0.012138593010604382,0.1953921616077423,0.0,0.01476472057402134,0.06444872170686722,0.0,0.3529171645641327,0.044214118272066116,0.05654233321547508,0.002063390566036105,0.09229080379009247,0.12283339351415634,0.15853820741176605,0.24925844371318817,0.0,0.3142474591732025,0.0,0.7772768139839172,0.15287040174007416,0.13315346837043762,0.0,0.27988100051879883,0.12951503694057465,0.23728199303150177,0.004827546887099743,0.0,0.3902422785758972,0.46661654114723206,0.15156349539756775,0.0,0.0,1.9557088613510132,0.35922688245773315,0.12121815234422684,0.06092643365263939,2.370543956756592,0.0,0.23081159591674805,0.0,0.0,0.056806426495313644,0.0,0.0,0.4571337103843689,0.12659062445163727,0.0,0.008318259380757809,0.4986925423145294,0.01594940945506096,0.049168240278959274,0.0,0.11542187631130219,0.0019320888677611947,0.0,0.03931529447436333,0.0,0.0,0.15605045855045319,0.0,0.0,0.0,0.1998266875743866,0.10963942855596542,0.13970431685447693,0.0,0.0,0.020977916195988655,0.0,0.0,0.0,0.0,0.024217968806624413,0.0,1.3730493783950806,0.0492837019264698,0.22560621798038483,0.0,0.0,0.057975027710199356,0.10548911243677139,0.10439223051071167,0.27268844842910767,0.05993928387761116,0.21003016829490662,8.774181026183214e-08,0.004104855936020613,0.1326310932636261,0.0,0.06692160665988922,0.3341875672340393,0.19990114867687225,0.12231286615133286,0.44150760769844055,0.07385717332363129,0.07470153272151947,0.24737977981567383,0.0,0.08951739221811295,0.27282944321632385,0.03210032731294632,0.0,0.0,0.0,0.0,0.010040022432804108,0.0,0.014234313741326332,0.12065660953521729,0.022637346759438515,0.0,0.6762460470199585,0.0,0.043535780161619186,0.3475649654865265,0.00027223178767599165,0.0,0.1076679602265358,0.2067277878522873,6.925921479705721e-05,0.20973999798297882,0.0,0.0,0.003859894583001733
028,0.010719824582338333,0.0,0.2834704518318176,0.0,0.088006392121315,0.014074280858039856,0.17292001843452454,0.0,0.007701708469539881,0.0681551843881607,0.0,0.3274241089820862,0.036404747515916824,0.05915234610438347,0.0034979674965143204,0.08870550245046616,0.11520074307918549,0.16461743414402008,0.24964040517807007,0.0,0.27896422147750854,0.0,0.7393457889556885,0.1614343523979187,0.1407453715801239,0.0,0.3260955214500427,0.1168842688202858,0.26057708263397217,0.00526823615655303,0.0,0.3724241852760315,0.40494897961616516,0.14623500406742096,0.0,0.0,1.860244870185852,0.32281601428985596,0.1303151398897171,0.06612899899482727,2.225083827972412,0.0,0.21667130291461945,0.0,0.0,0.05289122089743614,0.0,0.0,0.440260112285614,0.12598659098148346,0.0,0.003448751289397478,0.44226276874542236,0.013683692552149296,0.05554240196943283,0.0,0.12046512216329575,0.0008178862044587731,0.0,0.03938731551170349,0.0,0.0,0.152805358171463,0.0,0.0,0.0,0.15928559005260468,0.1226099506020546,0.14595867693424225,0.0,0.0,0.019427036866545677,0.0,0.0,0.0,0.0,0.024489540606737137,0.0,1.2981616258621216,0.06611626595258713,0.23471975326538086,0.0,0.0,0.06639308482408524,0.09225016087293625,0.11234031617641449,0.25507408380508423,0.06328259408473969,0.2085113823413849,8.245371282100677e-05,0.004193846136331558,0.1404656320810318,0.0,0.06437624990940094,0.3065258860588074,0.18400938808918,0.13138844072818756,0.413790225982666,0.05795109272003174,0.06110064685344696,0.24471384286880493,0.0,0.09750768542289734,0.2683112323284149,0.038524191826581955,0.0,0.0,0.0,0.0,0.01355748437345028,0.0,0.013910556212067604,0.11447472870349884,0.025182221084833145,0.0,0.6468073725700378,0.0,0.05185091495513916,0.3322295844554901,2.1134401322342455e-05,0.0,0.09504634141921997,0.1880849003791809,0.00016624914132989943,0.1908605545759201,0.0,0.0,0.004313287790864706
